88, 30.2, 48.16, 0
89, 32.4, 51.38, 0
90, 29.36, 52.32, 0
91, 30.17, 57.05, 0
92, 36.18, 59.36, 0
93, 34.2, 62.12, 0
94, 31.32, 65.3, 0
95, 34.31, 69.12, 0
96, 33.36, 73.04, 1
97, 31.35, 74.18, 0
98, 31.25, 73.05, 0
99, 30.11, 71.29, 0
100, 30.12, 67, 0
101, 27.42, 68.52, 0
102, 25.22, 68.22, 0
103, 24.52, 67.03, 0
104, 30.19, 78.02, 0
105, 28.4, 77.13, 0
106, 26.17, 73.02, 0
107, 26.55, 75.49, 0
108, 26.28, 80.21, 0
109, 25.2, 83, 0
110, 25.36, 85.07, 0
111, 22.32, 88.22, 0
112, 23.02, 72.37, 1
113, 21.09, 79.06, 0
114, 20.3, 85.5, 0
115, 18.58, 72.5, 0
116, 17.23, 78.29, 0
117, 17.42, 83.18, 0
118, 15.21, 75.1, 0
119, 12.59, 77.35, 0
120, 13.05, 80.17, 0
121, 10.49, 78.41, 0
122, 9.56, 78.07, 0
123, 6.56, 79.51, 0
124, 27.43, 85.19, 0
125, 27.28, 89.39, 0
126, 23.43, 90.25, 0
127, 22.2, 91.5, 0
128, 22, 96.05, 1
129, 16.47, 96.1, 0
130, 18.47, 98.59, 0
131, 19.52, 102.08, 0
132, 17.58, 102.36, 0
133, 21.02, 105.51, 0
134, 16.28, 107.36, 0
135, 16.04, 108.13, 0
136, 10.45, 106.4, 0
137, 11.33, 104.55, 0
138, 13.45, 100.31, 0
139, 5.25, 100.2, 0
140, 3.1, 101.42, 0
141, 1.17, 103.51, 0
142, 3.35, 98.4, 0
143, -0.57, 100.21, 0
144, -2.55, 104.45, 1
145, -6.1, 106.48, 0
146, -6.54, 107.36, 0
147, -7.48, 110.22, 0
148, -7.15, 112.45, 0
149, -8.39, 115.13, 0
150, -10.1, 123.35, 1
151, -3.2, 114.35, 0
152, 1.33, 110.2, 0
153, 4.56, 114.55, 0
154, -0.3, 117.09, 0
155, -5.07, 119.24, 0
156, 1.29, 124.51, 0
157, -3.43, 128.12, 1
158, -5.4, 132.45, 1
159, 7.04, 125.36, 0
160, 10.18, 123.54, 1
161, 10.42, 122.34, 0
162, 14.35, 121, 0
163, 22.17, 114.09, 0
164, 22.38, 120.17, 0
165, 25.03, 121.3, 0
166, 29.4, 91.09, 0
167, 36.03, 103.41, 0
168, 34.15, 108.52, 0
169, 30.39, 104.04, 0
170, 29.39, 106.34, 0
171, 25.05, 102.4, 0
172, 23.06, 113.16, 0
173, 26.06, 119.17, 0
174, 30.36, 114.17, 0
175, 32.03, 118.47, 0
176, 31.14, 121.28, 1
177, 34.48, 113.39, 0
178, 36.06, 120.19, 0
179, 37.55, 112.3, 0
180, 39.08, 117.12, 0
181, 39.55, 116.25, 0
182, 38.53, 121.35, 0
183, 41.48, 123.27, 0
184, 45.45, 126.41, 0
185, 39.01, 125.45, 0
186, 37.33, 126.58, 0
187, 35.06, 129.03, 0
188, 43.03, 141.21, 0
189, 39.43, 140.07, 0
190, 38.15, 140.53, 0
191, 35.42, 139.46, 0
192, 35.1, 136.55, 1
193, 36.34, 136.39, 0
194, 35, 135.45, 0
195, 34.4, 135.3, 0
196, 34.24, 132.27, 0
197, 32.48, 129.55, 0
198, 31.36, 130.33, 0
199, 26.13, 127.4, 0
200, 13.28, 144.47, 0
201, -2.32, 140.42, 1
202, -4.12, 152.12, 1
203, -9.3, 147.1, 1
204, -12.28, 130.5, 1
205, -31.56, 115.5, 1
206, -34.55, 138.35, 1
207, -37.49, 144.58, 1
208, -42.53, 147.19, 1
209, -33.52, 151.13, 1
210, -27.28, 153.02, 1
211, -19.16, 146.48, 1
212, -23.42, 133.53, 1
213, -45.52, 170.3, 1
214, -43.32, 172.38, 1
215, -41.18, 174.47, 1
216, -36.52, 174.46, 1
217, -21.08, -175.12, 1
218, -14.16, -170.42, 1
219, -18.08, 178.25, 1
220, -22.16, 166.27, 1
221, -9.26, 159.57, 1
222, -0.32, 166.55, 1
223, 11.35, 165.23, 1
224, 21.19, -157.52, 1
225, 1.52, -157.2, 1
226, -9.45, -139, 1
227, -17.32, -149.34, 1
228, -25.04, -130.06, 1
229, -27.07, -109.22, 1
